UID,iso3,Admin2,Province_State,Lat,Long_,Population
84030089,USA,Sanders,Montana,47.67657534,-115.1329916,12113
84030091,USA,Sheridan,Montana,48.72085833,-104.503829,3309
84030093,USA,Silver Bow,Montana,45.90018933,-112.6620092,34915
84030095,USA,Stillwater,Montana,45.67071407,-109.3950061,9642
84030097,USA,Sweet Grass,Montana,45.81367654,-109.9425686,3737
84030099,USA,Teton,Montana,47.83741052,-112.2410688,6147
84030101,USA,Toole,Montana,48.65577551,-111.6942414,4736
84030103,USA,Treasure,Montana,46.2097322,-107.2666516,696
84030105,USA,Valley,Montana,48.36435097,-106.6669635,7396
84030107,USA,Wheatland,Montana,46.46652491,-109.8464636,2126
84030109,USA,Wibaux,Montana,46.95925154,-104.2510927,969
84030111,USA,Yellowstone,Montana,45.93955949,-108.2691486,161300
84031001,USA,Adams,Nebraska,40.5244942,-98.50117804,31363
84031003,USA,Antelope,Nebraska,42.17695516,-98.0666283,6298
84031005,USA,Arthur,Nebraska,41.56896142,-101.6959559,463
84031007,USA,Banner,Nebraska,41.54634427,-103.7114332,745
84031009,USA,Blaine,Nebraska,41.91311716,-99.97677845,465
84031011,USA,Boone,Nebraska,41.70759415,-98.06737183,5192
84031013,USA,Box Butte,Nebraska,42.22079243,-103.0878834,10783
84031015,USA,Boyd,Nebraska,42.8997274,-98.76486568,1919
84031017,USA,Brown,Nebraska,42.43018907,-99.92904055,2955
84031019,USA,Buffalo,Nebraska,40.85486962,-99.07500296,49659
84031021,USA,Burt,Nebraska,41.85056773,-96.32605633,6459
84031023,USA,Butler,Nebraska,41.22703692,-97.13106306,8016
84031025,USA,Cass,Nebraska,40.90899107,-96.13971217,26248
84031027,USA,Cedar,Nebraska,42.5988851,-97.25311951,8402
84031029,USA,Chase,Nebraska,40.5237198,-101.6978026,3924
84031031,USA,Cherry,Nebraska,42.54502621,-101.1244332,5689
84031033,USA,Cheyenne,Nebraska,41.21999357,-102.9941693,8910
84031035,USA,Clay,Nebraska,40.52439441,-98.05126296,6203
84031037,USA,Colfax,Nebraska,41.57486951,-97.0868542,10709
84031039,USA,Cuming,Nebraska,41.91637624,-96.78730772,8846
84031041,USA,Custer,Nebraska,41.39374521,-99.72805369,10777
84031043,USA,Dakota,Nebraska,42.39040144,-96.56656425,20026
84031045,USA,Dawes,Nebraska,42.71985036,-103.1313774,8589
84031047,USA,Dawson,Nebraska,40.87028216,-99.8201461,23595
84031049,USA,Deuel,Nebraska,41.11168186,-102.3333331,1794
84031051,USA,Dixon,Nebraska,42.49188363,-96.86782408,5636
84031053,USA,Dodge,Nebraska,41.58071748,-96.65598179,36565
84031055,USA,Douglas,Nebraska,41.29518299,-96.15085305,571327
84031057,USA,Dundy,Nebraska,40.17638677,-101.6876522,1693
84031059,USA,Fillmore,Nebraska,40.52458567,-97.59646937,5462
84031061,USA,Franklin,Nebraska,40.17636348,-98.95299073,2979
84031063,USA,Frontier,Nebraska,40.52993007,-100.3924658,2627
84031065,USA,Furnas,Nebraska,40.17642064,-99.91247454,4676
84031067,USA,Gage,Nebraska,40.26186809,-96.68946704,21513
84031069,USA,Garden,Nebraska,41.61703149,-102.3313973,1837
84031071,USA,Garfield,Nebraska,41.91428955,-98.99111827,1969
84031073,USA,Gosper,Nebraska,40.51481965,-99.83020279,1990
84031075,USA,Grant,Nebraska,41.91528587,-101.740701,623
84031077,USA,Greeley,Nebraska,41.56742671,-98.52150266,2356
84031079,USA,Hall,Nebraska,40.87257079,-98.50218293,61353
84031081,USA,Hamilton,Nebraska,40.87349452,-98.02099117,9324
84031083,USA,Harlan,Nebraska,40.17658508,-99.40438879,3380
84031085,USA,Hayes,Nebraska,40.52451972,-101.0603568,922
84031087,USA,Hitchcock,Nebraska,40.17609175,-101.0416477,2762
84031089,USA,Holt,Nebraska,42.45522056,-98.78402558,10067
84031091,USA,Hooker,Nebraska,41.91586243,-101.1354293,682
84031093,USA,Howard,Nebraska,41.2200529,-98.5166499,6445
84031095,USA,Jefferson,Nebraska,40.17584531,-97.142601,7046
84031097,USA,Johnson,Nebraska,40.39257596,-96.26522753,5071
84031099,USA,Kearney,Nebraska,40.50663314,-98.94877182,6495
84031101,USA,Keith,Nebraska,41.19930341,-101.6620164,8034
84031103,USA,Keya Paha,Nebraska,42.87990694,-99.71343729,806
84031105,USA,Kimball,Nebraska,41.19774275,-103.7148131,3632
84031107,USA,Knox,Nebraska,42.63758421,-97.89178836,8332
84031109,USA,Lancaster,Nebraska,40.78416049,-96.68777155,319090
84031111,USA,Lincoln,Nebraska,41.04658298,-100.7475374,34914
84031113,USA,Logan,Nebraska,41.56650314,-100.4817851,748
84031115,USA,Loup,Nebraska,41.91371961,-99.45440415,664
84031117,USA,McPherson,Nebraska,41.56797682,-101.0599362,494
84031119,USA,Madison,Nebraska,41.91676024,-97.6005481,35099
84031121,USA,Merrick,Nebraska,41.16624273,-98.0374887,7755
84031123,USA,Morrill,Nebraska,41.71711774,-103.0061405,4642
84031125,USA,Nance,Nebraska,41.39750195,-97.99327291,3519
84031127,USA,Nemaha,Nebraska,40.38514847,-95.85433992,6972
84031129,USA,Nuckolls,Nebraska,40.17637905,-98.04743961,4148
84031131,USA,Otoe,Nebraska,40.64843556,-96.13374142,16012
84031133,USA,Pawnee,Nebraska,40.13141096,-96.23705437,2613
84031135,USA,Perkins,Nebraska,40.85082525,-101.6502942,2891
84031137,USA,Phelps,Nebraska,40.51156033,-99.41461667,9034
84031139,USA,Pierce,Nebraska,42.26434853,-97.60122773,7148
84031141,USA,Platte,Nebraska,41.57246836,-97.52144359,33470
84031143,USA,Polk,Nebraska,41.18813488,-97.56630712,5213
84031145,USA,Red Willow,Nebraska,40.1755688,-100.476998,10724
84031147,USA,Richardson,Nebraska,40.1247415,-95.71755036,7865
84031149,USA,Rock,Nebraska,42.42252217,-99.44832069,1357
84031151,USA,Saline,Nebraska,40.52418865,-97.14085859,14224
84031153,USA,Sarpy,Nebraska,41.11314181,-96.11156432,187196
84031155,USA,Saunders,Nebraska,41.2278103,-96.63773905,21578
84031157,USA,Scotts Bluff,Nebraska,41.85070896,-103.7080986,35618
84031159,USA,Seward,Nebraska,40.87241834,-97.139673,17284
84031161,USA,Sheridan,Nebraska,42.50284406,-102.4126613,5246
84031163,USA,Sherman,Nebraska,41.22045983,-98.97588642,3001
84031165,USA,Sioux,Nebraska,42.48932059,-103.7576544,1166
84031167,USA,Stanton,Nebraska,41.9169835,-97.19394708,5920
84031169,USA,Thayer,Nebraska,40.17626377,-97.59504381,5003
84031171,USA,Thomas,Nebraska,41.91358968,-100.5556632,722
84031173,USA,Thurston,Nebraska,42.15725356,-96.54157099,7224
84031175,USA,Valley,Nebraska,41.56730777,-98.98197724,4158
84031177,USA,Washington,Nebraska,41.52815707,-96.22019892,20729
84031179,USA,Wayne,Nebraska,42.20934475,-97.11926964,9385
84031181,USA,Webster,Nebraska,40.17642643,-98.50019851,3487
84031183,USA,Wheeler,Nebraska,41.91482725,-98.52798941,783
84031185,USA,York,Nebraska,40.87272618,-97.59710186,13679
84032001,USA,Churchill,Nevada,39.58105744,-118.3394607,24909
84032003,USA,Clark,Nevada,36.21458855,-115.0130241,2266715
84032005,USA,Douglas,Nevada,38.912862,-119.6171333,48905
84032007,USA,Elko,Nevada,41.14531606,-115.3577619,52778
84032009,USA,Esmeralda,Nevada,37.78436681,-117.6319999,873
84032011,USA,Eureka,Nevada,39.98100864,-116.2683204,2029
84032013,USA,Humboldt,Nevada,41.40692186,-118.1109427,16831
84032015,USA,Lander,Nevada,39.9332233,-117.0397075,5532
84032017,USA,Lincoln,Nevada,37.64268459,-114.8790388,5183
84032019,USA,Lyon,Nevada,39.01777974,-119.1870479,57510
84032021,USA,Mineral,Nevada,38.53841696,-118.4344506,4505
84032023,USA,Nye,Nevada,38.04264256,-116.4722702,46523
84032027,USA,Pershing,Nevada,40.44003782,-118.4005641,6725
84032029,USA,Storey,Nevada,39.44875482,-119.5250207,4123
84032031,USA,Washoe,Nevada,40.66562265,-119.6631594,471519
84032033,USA,White Pine,Nevada,39.44157041,-114.899966,9580
84032510,USA,Carson City,Nevada,39.15509045,-119.7480219,55916
84033001,USA,Belknap,New Hampshire,43.51637314,-71.41684235,61303
84033003,USA,Carroll,New Hampshire,43.87498583,-71.20430216,48910
84033005,USA,Cheshire,New Hampshire,42.92015988,-72.25311043,76085
84033007,USA,Coos,New Hampshire,44.69063265,-71.30633239,31563
84033009,USA,Grafton,New Hampshire,43.93779815,-71.82057197,89886
84033011,USA,Hillsborough,New Hampshire,42.91537785,-71.7200253,417025
84033013,USA,Merrimack,New Hampshire,43.29662971,-71.6811573,151391
84033015,USA,Rockingham,New Hampshire,42.98499744,-71.12883377,309769
84033017,USA,Strafford,New Hampshire,43.291833,-71.02336013,130633
84033019,USA,Sullivan,New Hampshire,43.36094111,-72.22203125,43146
84034001,USA,Atlantic,New Jersey,39.47538693,-74.65848483,263670
84034003,USA,Bergen,New Jersey,40.96010917,-74.07164325,932202
84034005,USA,Burlington,New Jersey,39.87681124,-74.66927768,445349
84034007,USA,Camden,New Jersey,39.80343818,-74.96388753,506471
84034009,USA,Cape May,New Jersey,39.15008829,-74.80170244,92039
84034011,USA,Cumberland,New Jersey,39.37199394,-75.10712559,149527
84034013,USA,Essex,New Jersey,40.78681335,-74.24657979,798975
84034015,USA,Gloucester,New Jersey,39.71581067,-75.13995546,291636
84034017,USA,Hudson,New Jersey,40.73766234,-74.07515667,672391
84034019,USA,Hunterdon,New Jersey,40.56335249,-74.91284156,124371
84034021,USA,Mercer,New Jersey,40.28047017,-74.70479631,367430
84034023,USA,Middlesex,New Jersey,40.43629879,-74.41426991,825062
84034025,USA,Monmouth,New Jersey,40.26549699,-74.22240686,618795
84034027,USA,Morris,New Jersey,40.86095313,-74.5455371,491845
84034029,USA,Ocean,New Jersey,39.8895449,-74.28089251,607186
84034031,USA,Passaic,New Jersey,41.03238628,-74.29954144,501826
84034033,USA,Salem,New Jersey,39.58719656,-75.3469663,62385
84034035,USA,Somerset,New Jersey,40.56465737,-74.61683016,328934
84034037,USA,Sussex,New Jersey,41.13891592,-74.69118243,140488
84034039,USA,Union,New Jersey,40.65835409,-74.30680092,556341
84034041,USA,Warren,New Jersey,40.85951833,-74.99556527,105267
84035001,USA,Bernalillo,New Mexico,35.05163625,-106.6703554,679121
84035003,USA,Catron,New Mexico,33.91514144,-108.4046587,3527
84035005,USA,Chaves,New Mexico,33.36406072,-104.4665365,64615
84035006,USA,Cibola,New Mexico,34.91131525,-107.998876,26675
84035007,USA,Colfax,New Mexico,36.60569702,-104.6472674,11941
84035009,USA,Curry,New Mexico,34.57421077,-103.3468876,48954
84035011,USA,De Baca,New Mexico,34.34274529,-104.4117842,1748
84035013,USA,Dona Ana,New Mexico,32.35275771,-106.8329387,218195
84035015,USA,Eddy,New Mexico,32.47167456,-104.3053527,58460
84035017,USA,Grant,New Mexico,32.73911281,-108.3827845,26998
84035019,USA,Guadalupe,New Mexico,34.86319296,-104.790669,4300
84035021,USA,Harding,New Mexico,35.85751555,-103.8220938,625
84035023,USA,Hidalgo,New Mexico,31.91383467,-108.7151824,4198
84035025,USA,Lea,New Mexico,32.79215361,-103.4123733,71070
84035027,USA,Lincoln,New Mexico,33.74526079,-105.4586166,19572
84035028,USA,Los Alamos,New Mexico,35.86631386,-106.3134985,19369
84035029,USA,Luna,New Mexico,32.18179341,-107.7508826,23709
84035031,USA,McKinley,New Mexico,35.5800772,-108.262245,71367
84035033,USA,Mora,New Mexico,36.01095101,-104.9497716,4521
84035035,USA,Otero,New Mexico,32.61348406,-105.7417604,67490
84035037,USA,Quay,New Mexico,35.10403332,-103.5481727,8253
84035039,USA,Rio Arriba,New Mexico,36.51072137,-106.6931674,38921
84035041,USA,Roosevelt,New Mexico,34.02097406,-103.4799493,18500
84035043,USA,Sandoval,New Mexico,35.68862401,-106.8687803,146748
84035045,USA,San Juan,New Mexico,36.50838318,-108.320437,123958
84035047,USA,San Miguel,New Mexico,35.48014807,-104.8163562,27277
84035049,USA,Santa Fe,New Mexico,35.50708973,-105.9774716,150358
84035051,USA,Sierra,New Mexico,33.13028233,-107.1925893,10791
84035053,USA,Socorro,New Mexico,34.00715494,-106.9298354,16637
84035055,USA,Taos,New Mexico,36.58006022,-105.6310198,32723
84035057,USA,Torrance,New Mexico,34.64048375,-105.8508949,15461
84035059,USA,Union,New Mexico,36.48126404,-103.4709624,4059
84035061,USA,Valencia,New Mexico,34.71669834,-106.8103733,76688
84036001,USA,Albany,New York,42.60060306,-73.97723916,305506
84036003,USA,Allegany,New York,42.25748406,-78.02750466,46091
84036005,USA,Bronx,New York,40.85209301,-73.86282755,1418207
84036007,USA,Broome,New York,42.15903158,-75.81326086,190488
84036009,USA,Cattaraugus,New York,42.24778241,-78.67923096,76117
84036011,USA,Cayuga,New York,42.91261714,-76.55731592,76576
84036013,USA,Chautauqua,New York,42.2276921,-79.36691763,126903
84036015,USA,Chemung,New York,42.13891056,-76.7638805,83456
84036017,USA,Chenango,New York,42.49430041,-75.60887553,47207
84036019,USA,Clinton,New York,44.74530905,-73.67875352,80485
84036021,USA,Columbia,New York,42.24819348,-73.63089095,59461
84036023,USA,Cortland,New York,42.59509207,-76.07048931,47581
84036025,USA,Delaware,New York,42.19837623,-74.96709306,44135
84036027,USA,Dutchess,New York,41.7648606,-73.74356679,294218
84036029,USA,Erie,New York,42.76249024,-78.73063652,918702
84036031,USA,Essex,New York,44.11630765,-73.77297842,36885
84036033,USA,Franklin,New York,44.59040891,-74.29926032,50022
84036035,USA,Fulton,New York,43.11363907,-74.41798804,53383
84036037,USA,Genesee,New York,43.0022601,-78.19135193,57280
84036039,USA,Greene,New York,42.275797,-74.12384884,47188
84036041,USA,Hamilton,New York,43.66146647,-74.49721957,4416
84036043,USA,Herkimer,New York,43.42034246,-74.96145307,61319
84036045,USA,Jefferson,New York,44.04200959,-75.94653457,109834
84036047,USA,Kings,New York,40.6361825,-73.94935552,2559903
84036049,USA,Lewis,New York,43.7844157,-75.44903992,26296
84036051,USA,Livingston,New York,42.72596275,-77.77966158,62914
84036053,USA,Madison,New York,42.91653905,-75.67266639,70941
84036055,USA,Monroe,New York,43.14638895,-77.69322942,741770
84036057,USA,Montgomery,New York,42.90123494,-74.44011632,49221
84036059,USA,Nassau,New York,40.74066522,-73.58941873,1356924
84036061,USA,New York,New York,40.7672726,-73.97152637,1628706
84036063,USA,Niagara,New York,43.19898042,-78.74777412,209281
84036065,USA,Oneida,New York,43.24375382,-75.43710392,228671
84036067,USA,Onondaga,New York,43.00491923,-76.19971155,460528
84036069,USA,Ontario,New York,42.85145728,-77.30874425,109777
84036071,USA,Orange,New York,41.40337468,-74.30240757,384940
84036073,USA,Orleans,New York,43.2516977,-78.2320066,40352
84036075,USA,Oswego,New York,43.42778894,-76.14635194,117124
84036077,USA,Otsego,New York,42.63492579,-75.03151402,59493
84036079,USA,Putnam,New York,41.42630093,-73.74965532,98320
84036081,USA,Queens,New York,40.71088124,-73.81684712,2253858
84036083,USA,Rensselaer,New York,42.71348136,-73.51089874,158714
84036085,USA,Richmond,New York,40.58582155,-74.14808598,476143
84036087,USA,Rockland,New York,41.15027894,-74.02560498,325789
84036089,USA,St. Lawrence,New York,44.4976179,-75.06550039,107740
84036091,USA,Saratoga,New York,43.10904162,-73.86653895,229863
84036093,USA,Schenectady,New York,42.81668777,-74.05278291,155299
84036095,USA,Schoharie,New York,42.58831742,-74.4433903,30999
84036097,USA,Schuyler,New York,42.39184015,-76.8773299,17807
84036099,USA,Seneca,New York,42.78081007,-76.82497064,34016
84036101,USA,Steuben,New York,42.2689144,-77.3829924,95379
84036103,USA,Suffolk,New York,40.88320119,-72.8012172,1476601
84036105,USA,Sullivan,New York,41.71579493,-74.76394559,75432
84036107,USA,Tioga,New York,42.16852837,-76.30835812,48203
84036109,USA,Tompkins,New York,42.44945765,-76.47229843,102180
84036111,USA,Ulster,New York,41.89027881,-74.26252104,177573
84036113,USA,Warren,New York,43.56173026,-73.8433699,63944
84036115,USA,Washington,New York,43.31153794,-73.43043448,61204
84036117,USA,Wayne,New York,43.15494365,-77.02976528,89918
84036119,USA,Westchester,New York,41.16278376,-73.75741653,967506
84036121,USA,Wyoming,New York,42.70145109,-78.22199579,39859
84036123,USA,Yates,New York,42.63505484,-77.10369919,24913
84037001,USA,Alamance,North Carolina,36.0434701,-79.39976137,169509
84037003,USA,Alexander,North Carolina,35.9223796,-81.17751948,37497
84037005,USA,Alleghany,North Carolina,36.49360862,-81.12857041,11137
84037007,USA,Anson,North Carolina,34.97403241,-80.09953279,24446
84037009,USA,Ashe,North Carolina,36.43296207,-81.49862729,27203
84037011,USA,Avery,North Carolina,36.07569796,-81.92308483,17557
84037013,USA,Beaufort,North Carolina,35.48531943,-76.84325809,46994
84037015,USA,Bertie,North Carolina,36.0688473,-76.96545943,18947
84037017,USA,Bladen,North Carolina,34.61296243,-78.56180059,32722
84037019,USA,Brunswick,North Carolina,34.070565,-78.22814204,142820
84037021,USA,Buncombe,North Carolina,35.61113393,-82.53305,261191
84037023,USA,Burke,North Carolina,35.74989637,-81.70755735,90485
84037025,USA,Cabarrus,North Carolina,35.3877799,-80.55267168,216453
84037027,USA,Caldwell,North Carolina,35.95204977,-81.54799522,82178
84037029,USA,Camden,North Carolina,36.33804939,-76.15568396,10867
84037031,USA,Carteret,North Carolina,34.8932941,-76.54120135,69473
84037033,USA,Caswell,North Carolina,36.39312665,-79.33353281,22604
84037035,USA,Catawba,North Carolina,35.66211129,-81.2132617,159551
84037037,USA,Chatham,North Carolina,35.70394416,-79.25541492,74470
84037039,USA,Cherokee,North Carolina,35.1349263,-84.05970864,28612
84037041,USA,Chowan,North Carolina,36.12908077,-76.60118385,13943
84037043,USA,Clay,North Carolina,35.05704275,-83.74353633,11231
84037045,USA,Cleveland,North Carolina,35.33553364,-81.55204486,97947
84037047,USA,Columbus,North Carolina,34.26744084,-78.65801424,55508
84037049,USA,Craven,North Carolina,35.11833364,-77.08398081,102139
84037051,USA,Cumberland,North Carolina,35.04762133,-78.82623165,335509
84037053,USA,Currituck,North Carolina,36.36123664,-75.95876401,27763
84037055,USA,Dare,North Carolina,35.66520691,-75.71767334,37009
84037057,USA,Davidson,North Carolina,35.79115496,-80.21256572,167609
84037059,USA,Davie,North Carolina,35.93099927,-80.54496571,42846
84037061,USA,Duplin,North Carolina,34.93449805,-77.93140529,58741
84037063,USA,Durham,North Carolina,36.03638492,-78.87608331,321488
84037065,USA,Edgecombe,North Carolina,35.91230639,-77.59436892,51472
84037067,USA,Forsyth,North Carolina,36.12859861,-80.25459052,382295
84037069,USA,Franklin,North Carolina,36.081519,-78.28708884,69685
84037071,USA,Gaston,North Carolina,35.29373559,-81.17477045,224529
84037073,USA,Gates,North Carolina,36.44667547,-76.69749701,11562
84037075,USA,Graham,North Carolina,35.3506925,-83.83369267,8441
84037077,USA,Granville,North Carolina,36.30337451,-78.65184241,60443
84037079,USA,Greene,North Carolina,35.48544173,-77.67578087,21069
84037081,USA,Guilford,North Carolina,36.07959451,-79.78824948,537174
84037083,USA,Halifax,North Carolina,36.25669272,-77.6556109,50010
84037085,USA,Harnett,North Carolina,35.36731853,-78.87243571,135976
84037087,USA,Haywood,North Carolina,35.55269063,-82.98196486,62317
84037089,USA,Henderson,North Carolina,35.33788927,-82.4766782,117417
84037091,USA,Hertford,North Carolina,36.3607755,-76.98104134,23677
84037093,USA,Hoke,North Carolina,35.01888303,-79.23651674,55234
84037095,USA,Hyde,North Carolina,35.42017674,-76.15180542,4937
84037097,USA,Iredell,North Carolina,35.80950511,-80.8743128,181806
84037099,USA,Jackson,North Carolina,35.28814273,-83.14093385,43938
84037101,USA,Johnston,North Carolina,35.51745004,-78.36622717,209339
84037103,USA,Jones,North Carolina,35.02254606,-77.35870791,9419
84037105,USA,Lee,North Carolina,35.47623147,-79.17569362,61779
84037107,USA,Lenoir,North Carolina,35.2403259,-77.64245615,55949
